keyword,category,region,date,interest_value,day_of_week,is_holiday,holiday_name,year,month,week,day,dayofweek,is_weekend
karir,Education & Career,ID,2025-10-30,80,Thursday,False,,2025,10,44,30,3,False
karir,Education & Career,ID,2025-10-31,61,Friday,False,,2025,10,44,31,4,False
karir,Education & Career,ID,2025-11-01,52,Saturday,False,,2025,11,44,1,5,True
karir,Education & Career,ID,2025-11-02,44,Sunday,False,,2025,11,44,2,6,True
karir,Education & Career,ID,2025-11-03,63,Monday,False,,2025,11,45,3,0,False
karir,Education & Career,ID,2025-11-04,61,Tuesday,False,,2025,11,45,4,1,False
karir,Education & Career,ID,2025-11-05,63,Wednesday,False,,2025,11,45,5,2,False
karir,Education & Career,ID,2025-11-06,60,Thursday,False,,2025,11,45,6,3,False
karir,Education & Career,ID,2025-11-07,56,Friday,False,,2025,11,45,7,4,False
karir,Education & Career,ID,2025-11-08,42,Saturday,False,,2025,11,45,8,5,True
karir,Education & Career,ID,2025-11-09,45,Sunday,False,,2025,11,45,9,6,True
karir,Education & Career,ID,2025-11-10,59,Monday,False,,2025,11,46,10,0,False
karir,Education & Career,ID,2025-11-11,58,Tuesday,False,,2025,11,46,11,1,False
karir,Education & Career,ID,2025-11-12,59,Wednesday,False,,2025,11,46,12,2,False
karir,Education & Career,ID,2025-11-13,60,Thursday,False,,2025,11,46,13,3,False
karir,Education & Career,ID,2025-11-14,58,Friday,False,,2025,11,46,14,4,False
karir,Education & Career,ID,2025-11-15,47,Saturday,False,,2025,11,46,15,5,True
karir,Education & Career,ID,2025-11-16,43,Sunday,False,,2025,11,46,16,6,True
karir,Education & Career,ID,2025-11-17,61,Monday,False,,2025,11,47,17,0,False
karir,Education & Career,ID,2025-11-18,75,Tuesday,False,,2025,11,47,18,1,False
karir,Education & Career,ID,2025-11-19,66,Wednesday,False,,2025,11,47,19,2,False
karir,Education & Career,ID,2025-11-20,66,Thursday,False,,2025,11,47,20,3,False
karir,Education & Career,ID,2025-11-21,65,Friday,False,,2025,11,47,21,4,False
karir,Education & Career,ID,2025-11-22,53,Saturday,False,,2025,11,47,22,5,True
karir,Education & Career,ID,2025-11-23,50,Sunday,False,,2025,11,47,23,6,True
karir,Education & Career,ID,2025-11-24,64,Monday,False,,2025,11,48,24,0,False
karir,Education & Career,ID,2025-11-25,65,Tuesday,False,,2025,11,48,25,1,False
karir,Education & Career,ID,2025-11-26,64,Wednesday,False,,2025,11,48,26,2,False
karir,Education & Career,ID,2025-11-27,57,Thursday,False,,2025,11,48,27,3,False
karir,Education & Career,ID,2025-11-28,51,Friday,False,,2025,11,48,28,4,False
karir,Education & Career,ID,2025-11-29,42,Saturday,False,,2025,11,48,29,5,True
karir,Education & Career,ID,2025-11-30,36,Sunday,False,,2025,11,48,30,6,True
karir,Education & Career,ID,2025-12-01,64,Monday,False,,2025,12,49,1,0,False
karir,Education & Career,ID,2025-12-02,53,Tuesday,False,,2025,12,49,2,1,False
karir,Education & Career,ID,2025-12-03,50,Wednesday,False,,2025,12,49,3,2,False
karir,Education & Career,ID,2025-12-04,57,Thursday,False,,2025,12,49,4,3,False
karir,Education & Career,ID,2025-12-05,53,Friday,False,,2025,12,49,5,4,False
karir,Education & Career,ID,2025-12-06,40,Saturday,False,,2025,12,49,6,5,True
karir,Education & Career,ID,2025-12-07,42,Sunday,False,,2025,12,49,7,6,True
karir,Education & Career,ID,2025-12-08,56,Monday,False,,2025,12,50,8,0,False
karir,Education & Career,ID,2025-12-09,56,Tuesday,False,,2025,12,50,9,1,False
karir,Education & Career,ID,2025-12-10,55,Wednesday,False,,2025,12,50,10,2,False
karir,Education & Career,ID,2025-12-11,54,Thursday,False,,2025,12,50,11,3,False
karir,Education & Career,ID,2025-12-12,50,Friday,False,,2025,12,50,12,4,False
karir,Education & Career,ID,2025-12-13,39,Saturday,False,,2025,12,50,13,5,True
karir,Education & Career,ID,2025-12-14,40,Sunday,False,,2025,12,50,14,6,True
karir,Education & Career,ID,2025-12-15,58,Monday,False,,2025,12,51,15,0,False
karir,Education & Career,ID,2025-12-16,56,Tuesday,False,,2025,12,51,16,1,False
karir,Education & Career,ID,2025-12-17,58,Wednesday,False,,2025,12,51,17,2,False
karir,Education & Career,ID,2025-12-18,55,Thursday,False,,2025,12,51,18,3,False
karir,Education & Career,ID,2025-12-19,50,Friday,False,,2025,12,51,19,4,False
karir,Education & Career,ID,2025-12-20,39,Saturday,False,,2025,12,51,20,5,True
karir,Education & Career,ID,2025-12-21,36,Sunday,False,,2025,12,51,21,6,True
kdrama,Entertainment,ID,2025-09-19,79,Friday,False,,2025,9,38,19,4,False
kdrama,Entertainment,ID,2025-09-20,98,Saturday,False,,2025,9,38,20,5,True
kdrama,Entertainment,ID,2025-09-21,100,Sunday,False,,2025,9,38,21,6,True
kdrama,Entertainment,ID,2025-09-22,64,Monday,False,,2025,9,39,22,0,False
kdrama,Entertainment,ID,2025-09-23,77,Tuesday,False,,2025,9,39,23,1,False
kdrama,Entertainment,ID,2025-09-24,84,Wednesday,False,,2025,9,39,24,2,False
kdrama,Entertainment,ID,2025-09-25,83,Thursday,False,,2025,9,39,25,3,False
kdrama,Entertainment,ID,2025-09-26,83,Friday,False,,2025,9,39,26,4,False
kdrama,Entertainment,ID,2025-09-27,92,Saturday,False,,2025,9,39,27,5,True
kdrama,Entertainment,ID,2025-09-28,78,Sunday,False,,2025,9,39,28,6,True
kdrama,Entertainment,ID,2025-09-29,65,Monday,False,,2025,9,40,29,0,False
kdrama,Entertainment,ID,2025-09-30,72,Tuesday,False,,2025,9,40,30,1,False
kdrama,Entertainment,ID,2025-10-01,62,Wednesday,False,,2025,10,40,1,2,False
kdrama,Entertainment,ID,2025-10-02,68,Thursday,False,,2025,10,40,2,3,False
kdrama,Entertainment,ID,2025-10-03,65,Friday,False,,2025,10,40,3,4,False
kdrama,Entertainment,ID,2025-10-04,64,Saturday,False,,2025,10,40,4,5,True
kdrama,Entertainment,ID,2025-10-05,66,Sunday,False,,2025,10,40,5,6,True
kdrama,Entertainment,ID,2025-10-06,56,Monday,False,,2025,10,41,6,0,False
kdrama,Entertainment,ID,2025-10-07,53,Tuesday,False,,2025,10,41,7,1,False
kdrama,Entertainment,ID,2025-10-08,44,Wednesday,False,,2025,10,41,8,2,False
kdrama,Entertainment,ID,2025-10-09,55,Thursday,False,,2025,10,41,9,3,False
kdrama,Entertainment,ID,2025-10-10,64,Friday,False,,2025,10,41,10,4,False
kdrama,Entertainment,ID,2025-10-11,88,Saturday,False,,2025,10,41,11,5,True
kdrama,Entertainment,ID,2025-10-12,98,Sunday,False,,2025,10,41,12,6,True
kdrama,Entertainment,ID,2025-10-13,65,Monday,False,,2025,10,42,13,0,False
kdrama,Entertainment,ID,2025-10-14,81,Tuesday,False,,2025,10,42,14,1,False
kdrama,Entertainment,ID,2025-10-15,56,Wednesday,False,,2025,10,42,15,2,False
kdrama,Entertainment,ID,2025-10-16,68,Thursday,False,,2025,10,42,16,3,False
kdrama,Entertainment,ID,2025-10-17,66,Friday,False,,2025,10,42,17,4,False
kdrama,Entertainment,ID,2025-10-18,81,Saturday,False,,2025,10,42,18,5,True
kdrama,Entertainment,ID,2025-10-19,74,Sunday,False,,2025,10,42,19,6,True
kdrama,Entertainment,ID,2025-10-20,52,Monday,False,,2025,10,43,20,0,False
kdrama,Entertainment,ID,2025-10-21,50,Tuesday,False,,2025,10,43,21,1,False
kdrama,Entertainment,ID,2025-10-22,56,Wednesday,False,,2025,10,43,22,2,False
kdrama,Entertainment,ID,2025-10-23,53,Thursday,False,,2025,10,43,23,3,False
kdrama,Entertainment,ID,2025-10-24,51,Friday,False,,2025,10,43,24,4,False
kdrama,Entertainment,ID,2025-10-25,66,Saturday,False,,2025,10,43,25,5,True
kdrama,Entertainment,ID,2025-10-26,54,Sunday,False,,2025,10,43,26,6,True
kdrama,Entertainment,ID,2025-10-27,53,Monday,False,,2025,10,44,27,0,False
kdrama,Entertainment,ID,2025-10-28,51,Tuesday,False,,2025,10,44,28,1,False
kdrama,Entertainment,ID,2025-10-29,59,Wednesday,False,,2025,10,44,29,2,False
kdrama,Entertainment,ID,2025-10-30,53,Thursday,False,,2025,10,44,30,3,False
kdrama,Entertainment,ID,2025-10-31,69,Friday,False,,2025,10,44,31,4,False
kdrama,Entertainment,ID,2025-11-01,70,Saturday,False,,2025,11,44,1,5,True
kdrama,Entertainment,ID,2025-11-02,73,Sunday,False,,2025,11,44,2,6,True
kdrama,Entertainment,ID,2025-11-03,57,Monday,False,,2025,11,45,3,0,False
kdrama,Entertainment,ID,2025-11-04,56,Tuesday,False,,2025,11,45,4,1,False
kdrama,Entertainment,ID,2025-11-05,51,Wednesday,False,,2025,11,45,5,2,False
kdrama,Entertainment,ID,2025-11-06,65,Thursday,False,,2025,11,45,6,3,False
kdrama,Entertainment,ID,2025-11-07,89,Friday,False,,2025,11,45,7,4,False
kdrama,Entertainment,ID,2025-11-08,93,Saturday,False,,2025,11,45,8,5,True
kdrama,Entertainment,ID,2025-11-09,97,Sunday,False,,2025,11,45,9,6,True
kdrama,Entertainment,ID,2025-11-10,68,Monday,False,,2025,11,46,10,0,False
kdrama,Entertainment,ID,2025-11-11,74,Tuesday,False,,2025,11,46,11,1,False
kdrama,Entertainment,ID,2025-11-12,79,Wednesday,False,,2025,11,46,12,2,False
kdrama,Entertainment,ID,2025-11-13,82,Thursday,False,,2025,11,46,13,3,False
kdrama,Entertainment,ID,2025-11-14,87,Friday,False,,2025,11,46,14,4,False
kdrama,Entertainment,ID,2025-11-15,75,Saturday,False,,2025,11,46,15,5,True
kdrama,Entertainment,ID,2025-11-16,83,Sunday,False,,2025,11,46,16,6,True
kdrama,Entertainment,ID,2025-11-17,63,Monday,False,,2025,11,47,17,0,False
kdrama,Entertainment,ID,2025-11-18,62,Tuesday,False,,2025,11,47,18,1,False
kdrama,Entertainment,ID,2025-11-19,70,Wednesday,False,,2025,11,47,19,2,False
kdrama,Entertainment,ID,2025-11-20,71,Thursday,False,,2025,11,47,20,3,False
kdrama,Entertainment,ID,2025-11-21,74,Friday,False,,2025,11,47,21,4,False
kdrama,Entertainment,ID,2025-11-22,83,Saturday,False,,2025,11,47,22,5,True
kdrama,Entertainment,ID,2025-11-23,69,Sunday,False,,2025,11,47,23,6,True
kdrama,Entertainment,ID,2025-11-24,57,Monday,False,,2025,11,48,24,0,False
kdrama,Entertainment,ID,2025-11-25,55,Tuesday,False,,2025,11,48,25,1,False
kdrama,Entertainment,ID,2025-11-26,52,Wednesday,False,,2025,11,48,26,2,False
kdrama,Entertainment,ID,2025-11-27,61,Thursday,False,,2025,11,48,27,3,False
kdrama,Entertainment,ID,2025-11-28,62,Friday,False,,2025,11,48,28,4,False
kdrama,Entertainment,ID,2025-11-29,54,Saturday,False,,2025,11,48,29,5,True
kdrama,Entertainment,ID,2025-11-30,50,Sunday,False,,2025,11,48,30,6,True
kdrama,Entertainment,ID,2025-12-01,47,Monday,False,,2025,12,49,1,0,False
kdrama,Entertainment,ID,2025-12-02,44,Tuesday,False,,2025,12,49,2,1,False
kdrama,Entertainment,ID,2025-12-03,53,Wednesday,False,,2025,12,49,3,2,False
kdrama,Entertainment,ID,2025-12-04,58,Thursday,False,,2025,12,49,4,3,False
kdrama,Entertainment,ID,2025-12-05,55,Friday,False,,2025,12,49,5,4,False
kdrama,Entertainment,ID,2025-12-06,74,Saturday,False,,2025,12,49,6,5,True
kdrama,Entertainment,ID,2025-12-07,65,Sunday,False,,2025,12,49,7,6,True
kdrama,Entertainment,ID,2025-12-08,56,Monday,False,,2025,12,50,8,0,False
kdrama,Entertainment,ID,2025-12-09,61,Tuesday,False,,2025,12,50,9,1,False
kdrama,Entertainment,ID,2025-12-10,54,Wednesday,False,,2025,12,50,10,2,False
kdrama,Entertainment,ID,2025-12-11,57,Thursday,False,,2025,12,50,11,3,False
kdrama,Entertainment,ID,2025-12-12,56,Friday,False,,2025,12,50,12,4,False
kdrama,Entertainment,ID,2025-12-13,66,Saturday,False,,2025,12,50,13,5,True
kdrama,Entertainment,ID,2025-12-14,66,Sunday,False,,2025,12,50,14,6,True
kdrama,Entertainment,ID,2025-12-15,66,Monday,False,,2025,12,51,15,0,False
kdrama,Entertainment,ID,2025-12-16,61,Tuesday,False,,2025,12,51,16,1,False
kdrama,Entertainment,ID,2025-12-17,58,Wednesday,False,,2025,12,51,17,2,False
kdrama,Entertainment,ID,2025-12-18,62,Thursday,False,,2025,12,51,18,3,False
kdrama,Entertainment,ID,2025-12-19,57,Friday,False,,2025,12,51,19,4,False
kesehatan,Health & Fitness,ID,2025-09-19,73,Friday,False,,2025,9,38,19,4,False
kesehatan,Health & Fitness,ID,2025-09-20,53,Saturday,False,,2025,9,38,20,5,True
kesehatan,Health & Fitness,ID,2025-09-21,57,Sunday,False,,2025,9,38,21,6,True
kesehatan,Health & Fitness,ID,2025-09-22,79,Monday,False,,2025,9,39,22,0,False
kesehatan,Health & Fitness,ID,2025-09-23,82,Tuesday,False,,2025,9,39,23,1,False
kesehatan,Health & Fitness,ID,2025-09-24,89,Wednesday,False,,2025,9,39,24,2,False
kesehatan,Health & Fitness,ID,2025-09-25,74,Thursday,False,,2025,9,39,25,3,False
kesehatan,Health & Fitness,ID,2025-09-26,77,Friday,False,,2025,9,39,26,4,False
kesehatan,Health & Fitness,ID,2025-09-27,53,Saturday,False,,2025,9,39,27,5,True
kesehatan,Health & Fitness,ID,2025-09-28,58,Sunday,False,,2025,9,39,28,6,True
kesehatan,Health & Fitness,ID,2025-09-29,81,Monday,False,,2025,9,40,29,0,False
kesehatan,Health & Fitness,ID,2025-09-30,82,Tuesday,False,,2025,9,40,30,1,False
kesehatan,Health & Fitness,ID,2025-10-01,81,Wednesday,False,,2025,10,40,1,2,False
kesehatan,Health & Fitness,ID,2025-10-02,80,Thursday,False,,2025,10,40,2,3,False
kesehatan,Health & Fitness,ID,2025-10-03,73,Friday,False,,2025,10,40,3,4,False
kesehatan,Health & Fitness,ID,2025-10-04,58,Saturday,False,,2025,10,40,4,5,True
kesehatan,Health & Fitness,ID,2025-10-05,56,Sunday,False,,2025,10,40,5,6,True
kesehatan,Health & Fitness,ID,2025-10-06,80,Monday,False,,2025,10,41,6,0,False
kesehatan,Health & Fitness,ID,2025-10-07,89,Tuesday,False,,2025,10,41,7,1,False
kesehatan,Health & Fitness,ID,2025-10-08,78,Wednesday,False,,2025,10,41,8,2,False
kesehatan,Health & Fitness,ID,2025-10-09,80,Thursday,False,,2025,10,41,9,3,False
